t,XxV,XyV,XzV,qx,qy,qz,qw,ZxW,ZyW,ZzW,ExB,EyB,EzB,eta,E1I,E2I
1.6803,-0.463263,1.59247,1.58032,-0.00945953,-0.00850248,0.0194022,0.999731,-0.140592,1.74561,0,0.339314,-0.123056,-1.58032,-0.27609780090098,582.733,326.356
1.6895,-0.459712,1.58885,1.58109,-0.0063236,-0.00482925,0.0200792,0.999767,-0.140696,1.74583,0,0.339479,-0.123116,-1.58109,-0.276126030415781,582.733,326.356
1.70013,-0.459712,1.58885,1.58109,-0.0063236,-0.00482925,0.0200792,0.999767,-0.140696,1.74583,0,0.339479,-0.123116,-1.58109,-0.276126030415781,582.733,326.356
1.71188,-0.457866,1.58707,1.58135,-0.00608501,-0.00412928,0.0186014,0.9998,-0.140601,1.74564,0,0.339535,-0.123136,-1.58135,-0.276134831730633,582.733,326.356
1.72242,-0.457866,1.58707,1.58135,-0.00608501,-0.00412928,0.0186014,0.9998,-0.140601,1.74564,0,0.339535,-0.123136,-1.58135,-0.276134831730633,582.733,326.356
1.73476,-0.457866,1.58707,1.58135,-0.00608501,-0.00412928,0.0186014,0.9998,-0.140601,1.74564,0,0.339535,-0.123136,-1.58135,-0.276134831730633,582.733,326.356
1.74172,-0.457866,1.58707,1.58135,-0.00608501,-0.00412928,0.0186014,0.9998,-0.140601,1.74564,0,0.339535,-0.123136,-1.58135,-0.276134831730633,582.733,326.356
1.75771,-0.451929,1.58224,1.58144,-0.00735855,-0.00606102,0.0148539,0.999844,-0.140568,1.74564,0,0.339554,-0.123143,-1.58144,-0.276138273826936,582.733,326.356
1.77111,-0.451929,1.58224,1.58144,-0.00735855,-0.00606102,0.0148539,0.999844,-0.140568,1.74564,0,0.339554,-0.123143,-1.58144,-0.276138273826936,582.733,326.356
1.7828,-0.445104,1.57685,1.58313,-0.00531621,-0.00308632,0.0171454,0.999834,-0.140584,1.74561,0,0.339918,-0.123275,-1.58313,-0.276199677163553,582.733,326.356
1.79764,-0.44247,1.57526,1.58385,-0.00513792,-0.00545825,0.0218846,0.999732,-0.140636,1.74559,0,0.340072,-0.123331,-1.58385,-0.276225951235202,582.733,326.356
1.80896,-0.44247,1.57526,1.58385,-0.00513792,-0.00545825,0.0218846,0.999732,-0.140636,1.74559,0,0.340072,-0.123331,-1.58385,-0.276225951235202,582.733,326.356
1.82021,-0.44247,1.57526,1.58385,-0.00513792,-0.00545825,0.0218846,0.999732,-0.140636,1.74559,0,0.340072,-0.123331,-1.58385,-0.276225951235202,582.733,326.356
1.82796,-0.44247,1.57526,1.58385,-0.00513792,-0.00545825,0.0218846,0.999732,-0.140636,1.74559,0,0.340072,-0.123331,-1.58385,-0.276225951235202,582.733,326.356
1.84303,-0.438262,1.57185,1.58453,-0.00518323,-0.00573351,0.0169995,0.999826,-0.140604,1.74561,0,0.340218,-0.123384,-1.58453,-0.276250649546403,582.733,326.356
1.85106,-0.438262,1.57185,1.58453,-0.00518323,-0.00573351,0.0169995,0.999826,-0.140604,1.74561,0,0.340218,-0.123384,-1.58453,-0.276250649546403,582.733,326.356
1.86091,-0.438262,1.57185,1.58453,-0.00518323,-0.00573351,0.0169995,0.999826,-0.140604,1.74561,0,0.340218,-0.123384,-1.58453,-0.276250649546403,582.733,326.356
1.87463,-0.425126,1.5635,1.58622,-0.00815838,-0.00440454,0.0122298,0.999882,-0.140606,1.74565,0,0.34058,-0.123515,-1.58622,-0.276310941658701,582.733,326.356
1.88151,-0.425126,1.5635,1.58622,-0.00815838,-0.00440454,0.0122298,0.999882,-0.140606,1.74565,0,0.34058,-0.123515,-1.58622,-0.276310941658701,582.733,326.356
1.89335,-0.421754,1.56139,1.58701,-0.00439561,0.00317763,0.0193055,0.999799,-0.140577,1.74565,0,0.340751,-0.123577,-1.58701,-0.276339638939751,582.733,326.356
1.90622,-0.421754,1.56139,1.58701,-0.00439561,0.00317763,0.0193055,0.999799,-0.140577,1.74565,0,0.340751,-0.123577,-1.58701,-0.276339638939751,582.733,326.356
1.91688,-0.421754,1.56139,1.58701,-0.00439561,0.00317763,0.0193055,0.999799,-0.140577,1.74565,0,0.340751,-0.123577,-1.58701,-0.276339638939751,582.733,326.356
1.92958,-0.421754,1.56139,1.58701,-0.00439561,0.00317763,0.0193055,0.999799,-0.140577,1.74565,0,0.340751,-0.123577,-1.58701,-0.276339638939751,582.733,326.356
1.93969,-0.413943,1.5567,1.58709,-0.00400015,0.000425754,0.0133592,0.999903,-0.140536,1.74566,0,0.340766,-0.123583,-1.58709,-0.27634334755898,582.733,326.356
1.95157,-0.413943,1.5567,1.58709,-0.00400015,0.000425754,0.0133592,0.999903,-0.140536,1.74566,0,0.340766,-0.123583,-1.58709,-0.27634334755898,582.733,326.356
1.96091,-0.405994,1.55259,1.58771,0.00175551,-0.00311299,0.00900751,0.999953,-0.140614,1.7456,0,0.3409,-0.123631,-1.58771,-0.276364575767977,582.733,326.356
1.97368,-0.402713,1.55074,1.58792,-0.00545429,-0.00120557,0.0139567,0.999887,-0.140595,1.74562,0,0.340945,-0.123648,-1.58792,-0.276373571231718,582.733,326.356
1.9841,-0.402713,1.55074,1.58792,-0.00545429,-0.00120557,0.0139567,0.999887,-0.140595,1.74562,0,0.340945,-0.123648,-1.58792,-0.276373571231718,582.733,326.356
1.99478,-0.402713,1.55074,1.58792,-0.00545429,-0.00120557,0.0139567,0.999887,-0.140595,1.74562,0,0.340945,-0.123648,-1.58792,-0.276373571231718,582.733,326.356
2.00578,-0.402713,1.55074,1.58792,-0.00545429,-0.00120557,0.0139567,0.999887,-0.140595,1.74562,0,0.340945,-0.123648,-1.58792,-0.276373571231718,582.733,326.356
2.01573,-0.397903,1.54828,1.58808,-0.00555657,-0.000514379,0.0119883,0.999913,-0.140602,1.7456,0,0.34098,-0.12366,-1.58808,-0.276377971738667,582.733,326.356
2.02493,-0.397903,1.54828,1.58808,-0.00555657,-0.000514379,0.0119883,0.999913,-0.140602,1.7456,0,0.34098,-0.12366,-1.58808,-0.276377971738667,582.733,326.356
2.04031,-0.387189,1.5437,1.58881,-0.0084117,-0.00491696,0.0150181,0.99984,-0.140572,1.74564,0,0.341137,-0.123717,-1.58881,-0.27640443243333,582.733,326.356
2.05399,-0.387189,1.5437,1.58881,-0.0084117,-0.00491696,0.0150181,0.99984,-0.140572,1.74564,0,0.341137,-0.123717,-1.58881,-0.27640443243333,582.733,326.356
2.06974,-0.381684,1.54101,1.58878,-0.00855434,-0.00581246,0.0126862,0.999866,-0.14056,1.74566,0,0.34113,-0.123715,-1.58878,-0.276404401998051,582.733,326.356
2.08,-0.381684,1.54101,1.58878,-0.00855434,-0.00581246,0.0126862,0.999866,-0.14056,1.74566,0,0.34113,-0.123715,-1.58878,-0.276404401998051,582.733,326.356
2.09285,-0.376522,1.53901,1.58869,-0.00830467,-0.00508803,0.0115403,0.999886,-0.140574,1.74565,0,0.259186,0.0149054,-1.58869,0.0420587207395426,529.587,236.457
2.10077,-0.376522,1.53901,1.58869,-0.00830467,-0.00508803,0.0115403,0.999886,-0.140574,1.74565,0,0.259186,0.0149054,-1.58869,0.0420587207395426,529.587,236.457
2.11263,-0.376522,1.53901,1.58869,-0.00830467,-0.00508803,0.0115403,0.999886,-0.140574,1.74565,0,0.259186,0.0149054,-1.58869,0.0420587207395426,529.587,236.457
2.12185,-0.376522,1.53901,1.58869,-0.00830467,-0.00508803,0.0115403,0.999886,-0.140574,1.74565,0,0.259186,0.0149054,-1.58869,0.0420587207395426,529.587,236.457
2.13447,-0.367267,1.53562,1.58897,-0.0102033,-0.00802941,0.0115201,0.999849,-0.140552,1.74563,0,0.259231,0.014908,-1.58897,0.0420607109441588,529.587,236.457
2.14737,-0.367267,1.53562,1.58897,-0.0102033,-0.00802941,0.0115201,0.999849,-0.140552,1.74563,0,0.259231,0.014908,-1.58897,0.0420607109441588,529.587,236.457
2.15811,-0.35916,1.5328,1.58875,-0.0126005,-0.0131157,0.00897038,0.999794,-0.14061,1.74562,0,0.259196,0.014906,-1.58875,0.0420592256799485,529.587,236.457
2.16864,-0.355946,1.5317,1.58886,-0.00754369,-0.0118077,0.0109521,0.999842,-0.140485,1.74544,0,0.259214,0.014907,-1.58886,0.0420599090479174,529.587,236.457
2.18118,-0.355946,1.5317,1.58886,-0.00754369,-0.0118077,0.0109521,0.999842,-0.140485,1.74544,0,0.259214,0.014907,-1.58886,0.0420599090479174,529.587,236.457
2.19292,-0.355946,1.5317,1.58886,-0.00754369,-0.0118077,0.0109521,0.999842,-0.140485,1.74544,0,0.259214,0.014907,-1.58886,0.0420599090479174,529.587,236.457
2.2079,-0.349948,1.53032,1.58893,-0.00245729,-0.0120577,0.00954589,0.999879,-0.140488,1.74544,0,0.259226,0.0149077,-1.58893,0.0420604585234645,529.587,236.457
2.21927,-0.349948,1.53032,1.58893,-0.00245729,-0.0120577,0.00954589,0.999879,-0.140488,1.74544,0,0.259226,0.0149077,-1.58893,0.0420604585234645,529.587,236.457
2.22639,-0.349948,1.53032,1.58893,-0.00245729,-0.0120577,0.00954589,0.999879,-0.140488,1.74544,0,0.259226,0.0149077,-1.58893,0.0420604585234645,529.587,236.457
2.23679,-0.341801,1.52755,1.58924,-0.00844355,-0.0117135,0.0144643,0.999791,-0.140522,1.74548,0,0.259276,0.0149106,-1.58924,0.0420627006428517,529.587,236.457
2.25117,-0.336149,1.52612,1.58933,-0.00653601,-0.0121233,0.0121734,0.999831,-0.140543,1.74544,0,0.25929,0.0149114,-1.58933,0.0420632945121325,529.587,236.457
2.26233,-0.336149,1.52612,1.58933,-0.00653601,-0.0121233,0.0121734,0.999831,-0.140543,1.74544,0,0.25929,0.0149114,-1.58933,0.0420632945121325,529.587,236.457
2.27693,-0.336149,1.52612,1.58933,-0.00653601,-0.0121233,0.0121734,0.999831,-0.140543,1.74544,0,0.25929,0.0149114,-1.58933,0.0420632945121325,529.587,236.457
2.28935,-0.336149,1.52612,1.58933,-0.00653601,-0.0121233,0.0121734,0.999831,-0.140543,1.74544,0,0.25929,0.0149114,-1.58933,0.0420632945121325,529.587,236.457
2.30014,-0.330822,1.52549,1.58964,-0.00795295,-0.00885169,0.0153149,0.999812,-0.140544,1.74546,0,0.25934,0.0149143,-1.58964,0.0420655358258397,529.587,236.457
2.30977,-0.330822,1.52549,1.58964,-0.00795295,-0.00885169,0.0153149,0.999812,-0.140544,1.74546,0,0.25934,0.0149143,-1.58964,0.0420655358258397,529.587,236.457
2.32084,-0.330822,1.52549,1.58964,-0.00795295,-0.00885169,0.0153149,0.999812,-0.140544,1.74546,0,0.25934,0.0149143,-1.58964,0.0420655358258397,529.587,236.457
2.33407,-0.320304,1.5224,1.58942,-0.00590624,-0.00981767,0.00779503,0.999904,-0.140563,1.74547,0,0.259305,0.0149123,-1.58942,0.0420640514957915,529.587,236.457
2.34715,-0.318006,1.52448,1.58876,-0.00394108,-0.0245672,0.0372175,0.998997,-0.14054,1.74547,0,0.259198,0.0149061,-1.58876,0.0420592702988409,529.587,236.457
2.3576,-0.318006,1.52448,1.58876,-0.00394108,-0.0245672,0.0372175,0.998997,-0.14054,1.74547,0,0.259198,0.0149061,-1.58876,0.0420592702988409,529.587,236.457
2.36665,-0.318006,1.52448,1.58876,-0.00394108,-0.0245672,0.0372175,0.998997,-0.14054,1.74547,0,0.259198,0.0149061,-1.58876,0.0420592702988409,529.587,236.457
2.37756,-0.312434,1.52102,1.58901,-0.00980627,-0.0139569,0.0116896,0.999786,-0.140521,1.74548,0,0.259238,0.0149084,-1.58901,0.0420610079617587,529.587,236.457
2.38668,-0.312434,1.52102,1.58901,-0.00980627,-0.0139569,0.0116896,0.999786,-0.140521,1.74548,0,0.259238,0.0149084,-1.58901,0.0420610079617587,529.587,236.457
2.39843,-0.312434,1.52102,1.58901,-0.00980627,-0.0139569,0.0116896,0.999786,-0.140521,1.74548,0,0.259238,0.0149084,-1.58901,0.0420610079617587,529.587,236.457
2.4127,-0.306666,1.51977,1.58784,-0.0126077,-0.0141213,0.022328,0.999571,-0.140536,1.74547,0,0.259048,0.0148975,-1.58784,0.0420528210507881,529.587,236.457
2.42388,-0.306666,1.51977,1.58784,-0.0126077,-0.0141213,0.022328,0.999571,-0.140536,1.74547,0,0.259048,0.0148975,-1.58784,0.0420528210507881,529.587,236.457
2.43785,-0.299587,1.52134,1.58721,-0.00289353,-0.0265755,0.0358599,0.998999,-0.140536,1.74545,0,0.258945,0.0148915,-1.58721,0.0420481224107059,529.587,236.457
2.44819,-0.297575,1.52064,1.58708,-0.00606831,-0.0244485,0.0347659,0.999078,-0.140541,1.74545,0,0.258923,0.0148903,-1.58708,0.0420473484827884,529.587,236.457
2.46014,-0.297575,1.52064,1.58708,-0.00606831,-0.0244485,0.0347659,0.999078,-0.140541,1.74545,0,0.258923,0.0148903,-1.58708,0.0420473484827884,529.587,236.457
2.47405,-0.292941,1.52071,1.58719,-0.00862449,-0.0229129,0.0409068,0.998863,-0.140544,1.74545,0,0.258941,0.0148913,-1.58719,0.0420480329825591,529.587,236.457
2.48449,-0.292941,1.52071,1.58719,-0.00862449,-0.0229129,0.0409068,0.998863,-0.140544,1.74545,0,0.258941,0.0148913,-1.58719,0.0420480329825591,529.587,236.457
2.49537,-0.292941,1.52071,1.58719,-0.00862449,-0.0229129,0.0409068,0.998863,-0.140544,1.74545,0,0.258941,0.0148913,-1.58719,0.0420480329825591,529.587,236.457
2.50962,-0.288638,1.51859,1.58566,-0.00134348,-0.0143341,0.0135,0.999805,-0.140561,1.74544,0,0.258691,0.0148769,-1.58566,0.0420370772759101,529.587,236.457
2.51893,-0.288638,1.51859,1.58566,-0.00134348,-0.0143341,0.0135,0.999805,-0.140561,1.74544,0,0.258691,0.0148769,-1.58566,0.0420370772759101,529.587,236.457
2.52917,-0.282736,1.51757,1.58481,-0.0127641,-0.0182276,0.0281179,0.999357,-0.140533,1.74544,0,0.258553,0.014869,-1.58481,0.0420311608684383,529.587,236.457
2.54072,-0.282736,1.51757,1.58481,-0.0127641,-0.0182276,0.0281179,0.999357,-0.140533,1.74544,0,0.258553,0.014869,-1.58481,0.0420311608684383,529.587,236.457
2.55183,-0.277744,1.51837,1.58395,-0.00666374,-0.0209842,0.0307531,0.999285,-0.140521,1.74547,0,0.258413,0.014861,-1.58395,0.0420251949271338,529.587,236.457
2.56673,-0.277744,1.51837,1.58395,-0.00666374,-0.0209842,0.0307531,0.999285,-0.140521,1.74547,0,0.146416,0.0959082,-1.58395,0.378153812670433,456.717,183.736
2.57714,-0.277744,1.51837,1.58395,-0.00769363,-0.0258459,0.0384837,0.998895,-0.140525,1.74546,0,0.146392,0.0958929,-1.5837,0.378133184093205,456.717,183.736
2.58829,-0.272987,1.51881,1.5837,-0.00769363,-0.0258459,0.0384837,0.998895,-0.140525,1.74546,0,0.146392,0.0958929,-1.5837,0.378133184093205,456.717,183.736
2.60002,-0.272987,1.51881,1.5837,-0.00769363,-0.0258459,0.0384837,0.998895,-0.140525,1.74546,0,0.146392,0.0958929,-1.5837,0.378133184093205,456.717,183.736
2.6101,-0.272987,1.51881,1.5837,-0.00769363,-0.0258459,0.0384837,0.998895,-0.140525,1.74546,0,0.146392,0.0958929,-1.5837,0.378133184093205,456.717,183.736
2.62351,-0.265788,1.51867,1.58301,-0.00816587,-0.0254656,0.0383574,0.998906,-0.140549,1.74545,0,0.146329,0.0958514,-1.58301,0.378074225902236,456.717,183.736
2.6361,-0.260675,1.51858,1.58231,-0.00627753,-0.024456,0.0364075,0.999018,-0.140529,1.74546,0,0.146264,0.0958088,-1.58231,0.378014139414011,456.717,183.736
2.64655,-0.258762,1.51801,1.58174,-0.00626344,-0.0197929,0.0293032,0.999355,-0.140552,1.74547,0,0.146211,0.0957741,-1.58174,0.377965246442675,456.717,183.736
2.65442,-0.258762,1.51801,1.58174,-0.00626344,-0.0197929,0.0293032,0.999355,-0.140552,1.74547,0,0.146211,0.0957741,-1.58174,0.377965246442675,456.717,183.736
2.66621,-0.258762,1.51801,1.58174,-0.00626344,-0.0197929,0.0293032,0.999355,-0.140552,1.74547,0,0.146211,0.0957741,-1.58174,0.377965246442675,456.717,183.736
2.67439,-0.258762,1.51801,1.58174,-0.00626344,-0.0197929,0.0293032,0.999355,-0.140552,1.74547,0,0.146211,0.0957741,-1.58174,0.377965246442675,456.717,183.736
2.68897,-0.25154,1.51614,1.58146,-0.00906011,-0.0143312,-0.00208606,0.999854,-0.140573,1.74541,0,0.146185,0.0957572,-1.58146,0.377941691916037,456.717,183.736
2.70075,-0.25154,1.51614,1.58146,-0.00906011,-0.0143312,-0.00208606,0.999854,-0.140573,1.74541,0,0.146185,0.0957572,-1.58146,0.377941691916037,456.717,183.736
2.70912,-0.25154,1.51614,1.58146,-0.00906011,-0.0143312,-0.00208606,0.999854,-0.140573,1.74541,0,0.146185,0.0957572,-1.58146,0.377941691916037,456.717,183.736
2.72056,-0.24454,1.5189,1.58065,-0.00563925,-0.0229487,0.0278873,0.999332,-0.140603,1.74544,0,0.146111,0.0957085,-1.58065,0.377872472144186,456.717,183.736
2.73583,-0.24454,1.5189,1.58065,-0.00563925,-0.0229487,0.0278873,0.999332,-0.140603,1.74544,0,0.146111,0.0957085,-1.58065,0.377872472144186,456.717,183.736
2.75164,-0.239827,1.51972,1.58147,-0.00425296,-0.0229507,0.0270292,0.999362,-0.140603,1.74544,0,0.146186,0.0957579,-1.58147,0.377942777041522,456.717,183.736
2.76589,-0.238318,1.5198,1.58129,-0.00849893,-0.0210282,0.031323,0.999252,-0.140627,1.74543,0,0.14617,0.095747,-1.58129,0.377926488407857,456.717,183.736
2.77908,-0.234396,1.52033,1.58118,-0.00994963,-0.0221237,0.0321652,0.999188,-0.140644,1.74542,0,0.14616,0.0957406,-1.58118,0.377917784407439,456.717,183.736
2.78782,-0.234396,1.52033,1.58118,-0.00994963,-0.0221237,0.0321652,0.999188,-0.140644,1.74542,0,0.14616,0.0957406,-1.58118,0.377917784407439,456.717,183.736
2.79592,-0.234396,1.52033,1.58118,-0.00994963,-0.0221237,0.0321652,0.999188,-0.140644,1.74542,0,0.14616,0.0957406,-1.58118,0.377917784407439,456.717,183.736
2.8084,-0.232031,1.52012,1.58053,-0.00665826,-0.0225169,0.023956,0.999437,-0.140619,1.74545,0,0.146099,0.0957009,-1.58053,0.37786230820707,456.717,183.736
2.8186,-0.232031,1.52012,1.58053,-0.00665826,-0.0225169,0.023956,0.999437,-0.140619,1.74545,0,0.146099,0.0957009,-1.58053,0.37786230820707,456.717,183.736
2.83076,-0.232031,1.52012,1.58053,-0.00665826,-0.0225169,0.023956,0.999437,-0.140619,1.74545,0,0.146099,0.0957009,-1.58053,0.37786230820707,456.717,183.736
2.84512,-0.224791,1.52119,1.58055,-0.0115598,-0.0296857,0.0297361,0.99905,-0.140609,1.74545,0,0.146102,0.0957025,-1.58055,0.377863774372052,456.717,183.736
2.85516,-0.224791,1.52119,1.58055,-0.0115598,-0.0296857,0.0297361,0.99905,-0.140609,1.74545,0,0.146102,0.0957025,-1.58055,0.377863774372052,456.717,183.736
2.86957,-0.217994,1.52233,1.58044,-0.0136173,-0.0246692,0.0280667,0.999209,-0.140639,1.74543,0,0.146091,0.0956959,-1.58044,0.377855770525377,456.717,183.736
2.88047,-0.217994,1.52233,1.58044,-0.0136173,-0.0246692,0.0280667,0.999209,-0.140639,1.74543,0,0.146091,0.0956959,-1.58044,0.377855770525377,456.717,183.736
2.89113,-0.217994,1.52233,1.58044,-0.0136173,-0.0246692,0.0280667,0.999209,-0.140639,1.74543,0,0.146091,0.0956959,-1.58044,0.377855770525377,456.717,183.736
2.90287,-0.217994,1.52233,1.58044,-0.0136173,-0.0246692,0.0280667,0.999209,-0.140639,1.74543,0,0.146091,0.0956959,-1.58044,0.377855770525377,456.717,183.736
2.9145,-0.213794,1.52325,1.58047,-0.0127268,-0.0243225,0.0261648,0.999281,-0.140659,1.74544,0,0.146094,0.0956973,-1.58047,0.377856520185404,456.717,183.736
2.92394,-0.213794,1.52325,1.58047,-0.0127268,-0.0243225,0.0261648,0.999281,-0.140659,1.74544,0,0.146094,0.0956973,-1.58047,0.377856520185404,456.717,183.736
2.93196,-0.213794,1.52325,1.58047,-0.0127268,-0.0243225,0.0261648,0.999281,-0.140659,1.74544,0,0.146094,0.0956973,-1.58047,0.377856520185404,456.717,183.736
2.94374,-0.209448,1.52259,1.5789,0.000630946,-0.00496598,-0.0157228,0.999864,-0.14062,1.74544,0,0.145948,0.0956021,-1.5789,0.37772296358779,456.717,183.736
2.95626,-0.207609,1.5236,1.57831,-0.00157143,0.000220491,-0.0109748,0.999938,-0.140653,1.74544,0,0.145894,0.0955666,-1.57831,0.377672484633092,456.717,183.736
2.97575,-0.200791,1.52753,1.58103,-0.0140039,-0.0217523,0.0319169,0.999156,-0.14065,1.74542,0,0.146146,0.0957314,-1.58103,0.377904737740335,456.717,183.736
2.99045,-0.198217,1.5283,1.58122,-0.0123169,-0.0223424,0.0256506,0.999345,-0.14064,1.74541,0,0.146163,0.0957426,-1.58122,0.377920682250199,456.717,183.736
3.00085,-0.198217,1.5283,1.58122,-0.0123169,-0.0223424,0.0256506,0.999345,-0.14064,1.74541,0,0.146163,0.0957426,-1.58122,0.377920682250199,456.717,183.736
3.01039,-0.196487,1.52903,1.58134,-0.0115478,-0.0229153,0.0247715,0.999364,-0.140593,1.74544,0,0.146174,0.0957502,-1.58134,0.377932262149474,456.717,183.736
3.02063,-0.196487,1.52903,1.58134,-0.0115478,-0.0229153,0.0247715,0.999364,-0.140593,1.74544,0,0.146174,0.0957502,-1.58134,0.377932262149474,456.717,183.736
3.02987,-0.196487,1.52903,1.58134,-0.0115478,-0.0229153,0.0247715,0.999364,-0.140593,1.74544,0,0.146174,0.0957502,-1.58134,0.377932262149474,456.717,183.736
3.04317,-0.190471,1.53153,1.58185,-0.0129871,-0.024278,0.0280182,0.999228,-0.140634,1.74543,0,0.0344258,0.121419,-1.58185,0.753489658880071,383.88,167.036
3.05745,-0.190471,1.53153,1.58185,-0.0129871,-0.024278,0.0280182,0.999228,-0.140634,1.74543,0,0.0344258,0.121419,-1.58185,0.753489658880071,383.88,167.036
3.06767,-0.186236,1.53318,1.58159,-0.00343832,-0.0228256,0.0170244,0.999589,-0.140633,1.74545,0,0.0344202,0.121399,-1.58159,0.753429051009856,383.88,167.036
3.07892,-0.18281,1.53505,1.58203,-0.00657143,-0.0244863,0.0225823,0.999423,-0.140638,1.74543,0,0.0344296,0.121432,-1.58203,0.75352843064623,383.88,167.036
3.09089,-0.18281,1.53505,1.58203,-0.00657143,-0.0244863,0.0225823,0.999423,-0.140638,1.74543,0,0.0344296,0.121432,-1.58203,0.75352843064623,383.88,167.036
3.10254,-0.18281,1.53505,1.58203,-0.00657143,-0.0244863,0.0225823,0.999423,-0.140638,1.74543,0,0.0344296,0.121432,-1.58203,0.75352843064623,383.88,167.036
3.11602,-0.18281,1.53505,1.58203,-0.00657143,-0.0244863,0.0225823,0.999423,-0.140638,1.74543,0,0.0344296,0.121432,-1.58203,0.75352843064623,383.88,167.036
3.1331,-0.179371,1.53698,1.58207,-0.00589736,-0.0299605,0.0247187,0.999228,-0.14063,1.74544,0,0.0344306,0.121436,-1.58207,0.753541011819034,383.88,167.036
3.13957,-0.179371,1.53698,1.58207,-0.00589736,-0.0299605,0.0247187,0.999228,-0.14063,1.74544,0,0.0344306,0.121436,-1.58207,0.753541011819034,383.88,167.036
3.14971,-0.179371,1.53698,1.58207,-0.00589736,-0.0299605,0.0247187,0.999228,-0.14063,1.74544,0,0.0344306,0.121436,-1.58207,0.753541011819034,383.88,167.036
3.16238,-0.179371,1.53698,1.58207,-0.00589736,-0.0299605,0.0247187,0.999228,-0.14063,1.74544,0,0.0344306,0.121436,-1.58207,0.753541011819034,383.88,167.036
3.17429,-0.171557,1.54117,1.58308,-0.00310998,-0.026499,0.0219674,0.999403,-0.140665,1.74542,0,0.0344524,0.121512,-1.58308,0.753769167483342,383.88,167.036
3.18509,-0.171557,1.54117,1.58308,-0.00310998,-0.026499,0.0219674,0.999403,-0.140665,1.74542,0,0.0344524,0.121512,-1.58308,0.753769167483342,383.88,167.036
3.19659,-0.166782,1.54383,1.58332,-0.000959345,-0.0200858,0.0154183,0.999679,-0.140672,1.74541,0,0.0344578,0.121531,-1.58332,0.753826371860826,383.88,167.036
3.20793,-0.164428,1.54539,1.58361,-0.00192366,-0.0212009,0.0146142,0.999667,-0.140631,1.74543,0,0.034464,0.121553,-1.58361,0.75389279773675,383.88,167.036
3.21566,-0.164428,1.54539,1.58361,-0.00192366,-0.0212009,0.0146142,0.999667,-0.140631,1.74543,0,0.034464,0.121553,-1.58361,0.75389279773675,383.88,167.036
3.23175,-0.161667,1.54708,1.58388,-0.00169905,-0.0215846,0.0141748,0.999665,-0.140649,1.74544,0,0.0344699,0.121574,-1.58388,0.75395626067037,383.88,167.036
3.23941,-0.161667,1.54708,1.58388,-0.00169905,-0.0215846,0.0141748,0.999665,-0.140649,1.74544,0,0.0344699,0.121574,-1.58388,0.75395626067037,383.88,167.036
3.25295,-0.161667,1.54708,1.58388,-0.00169905,-0.0215846,0.0141748,0.999665,-0.140649,1.74544,0,0.0344699,0.121574,-1.58388,0.75395626067037,383.88,167.036
3.26637,-0.15652,1.55096,1.5845,0.00123538,-0.0176322,0.018377,0.999675,-0.14067,1.74541,0,0.0344833,0.121621,-1.5845,0.754097495970079,383.88,167.036
